gene_id,gene_type,counts,ratio
ENSG00000248863,transcribed_processed_pseudogene,148,0.0000%
ENSG00000234695,lncRNA,148,0.0000%
ENSG00000275056,lncRNA,148,0.0000%
ENSG00000188766,protein_coding,148,0.0000%
ENSG00000232486,processed_pseudogene,148,0.0000%
ENSG00000277201,unknow,148,0.0000%
ENSG00000145949,protein_coding,148,0.0000%
ENSG00000275734,lncRNA,148,0.0000%
ENSG00000168348,protein_coding,148,0.0000%
ENSG00000258057,lncRNA,148,0.0000%
ENSG00000234350,lncRNA,148,0.0000%
ENSG00000241535,processed_pseudogene,148,0.0000%
ENSG00000232626,transcribed_processed_pseudogene,148,0.0000%
ENSG00000159224,protein_coding,148,0.0000%
ENSG00000255585,transcribed_processed_pseudogene,148,0.0000%
ENSG00000129749,protein_coding,148,0.0000%
ENSG00000101203,protein_coding,148,0.0000%
ENSG00000135604,protein_coding,148,0.0000%
ENSG00000172318,protein_coding,148,0.0000%
ENSG00000226329,unprocessed_pseudogene,148,0.0000%
ENSG00000259335,processed_pseudogene,148,0.0000%
ENSG00000238186,lncRNA,149,0.0000%
ENSG00000196196,protein_coding,149,0.0000%
ENSG00000270533,transcribed_processed_pseudogene,149,0.0000%
ENSG00000273038,unknow,149,0.0000%
ENSG00000254254,lncRNA,149,0.0000%
ENSG00000223528,lncRNA,149,0.0000%
ENSG00000198774,protein_coding,149,0.0000%
ENSG00000247095,lncRNA,149,0.0000%
ENSG00000187715,protein_coding,149,0.0000%
ENSG00000234936,lncRNA,149,0.0000%
ENSG00000116652,lncRNA,149,0.0000%
ENSG00000238086,processed_pseudogene,149,0.0000%
ENSG00000238273,lncRNA,149,0.0000%
ENSG00000274220,lncRNA,149,0.0000%
ENSG00000229870,processed_pseudogene,149,0.0000%
ENSG00000232555,lncRNA,149,0.0000%
ENSG00000230872,transcribed_unitary_pseudogene,149,0.0000%
ENSG00000182308,protein_coding,149,0.0000%
ENSG00000272155,lncRNA,149,0.0000%
ENSG00000260423,lncRNA,149,0.0000%
ENSG00000215630,unprocessed_pseudogene,149,0.0000%
ENSG00000136449,protein_coding,149,0.0000%
ENSG00000203414,processed_pseudogene,149,0.0000%
ENSG00000276085,protein_coding,150,0.0000%
ENSG00000204851,protein_coding,150,0.0000%
ENSG00000223466,lncRNA,150,0.0000%
ENSG00000205853,lncRNA,150,0.0000%
ENSG00000228061,lncRNA,150,0.0000%
ENSG00000249359,lncRNA,150,0.0000%
ENSG00000226696,lncRNA,150,0.0000%
ENSG00000260806,lncRNA,150,0.0000%
ENSG00000248734,lncRNA,150,0.0000%
ENSG00000226824,lncRNA,150,0.0000%
ENSG00000226367,lncRNA,150,0.0000%
ENSG00000090534,protein_coding,150,0.0000%
ENSG00000145107,protein_coding,150,0.0000%
ENSG00000223459,unprocessed_pseudogene,150,0.0000%
ENSG00000236499,lncRNA,151,0.0000%
ENSG00000260948,lncRNA,151,0.0000%
ENSG00000234155,lncRNA,151,0.0000%
ENSG00000137098,protein_coding,151,0.0000%
ENSG00000254783,processed_pseudogene,151,0.0000%
ENSG00000256682,transcribed_processed_pseudogene,151,0.0000%
ENSG00000269924,lncRNA,151,0.0000%
ENSG00000274210,snRNA,151,0.0000%
ENSG00000204610,protein_coding,151,0.0000%
ENSG00000107242,protein_coding,151,0.0000%
ENSG00000204314,protein_coding,151,0.0000%
ENSG00000231201,lncRNA,151,0.0000%
ENSG00000269688,lncRNA,151,0.0000%
ENSG00000225475,processed_pseudogene,151,0.0000%
ENSG00000230224,processed_pseudogene,151,0.0000%
ENSG00000214389,processed_pseudogene,151,0.0000%
ENSG00000274428,snRNA,151,0.0000%
ENSG00000232713,processed_pseudogene,152,0.0000%
ENSG00000227638,processed_pseudogene,152,0.0000%
ENSG00000260066,lncRNA,152,0.0000%
ENSG00000101842,protein_coding,152,0.0000%
ENSG00000224746,lncRNA,152,0.0000%
ENSG00000260001,protein_coding,152,0.0000%
ENSG00000180929,protein_coding,152,0.0000%
ENSG00000221845,lncRNA,152,0.0000%
ENSG00000253784,lncRNA,152,0.0000%
ENSG00000223254,unknow,152,0.0000%
ENSG00000008516,protein_coding,152,0.0000%
ENSG00000199856,unknow,152,0.0000%
ENSG00000130598,protein_coding,152,0.0000%
ENSG00000218682,processed_pseudogene,152,0.0000%
ENSG00000273820,protein_coding,152,0.0000%
ENSG00000168916,protein_coding,152,0.0000%
ENSG00000270012,lncRNA,152,0.0000%
ENSG00000231307,processed_pseudogene,152,0.0000%
ENSG00000167165,protein_coding,153,0.0000%
ENSG00000280890,lncRNA,153,0.0000%
ENSG00000249395,lncRNA,153,0.0000%
ENSG00000230869,unprocessed_pseudogene,153,0.0000%
ENSG00000158517,protein_coding,153,0.0000%
ENSG00000170965,protein_coding,153,0.0000%
ENSG00000213036,processed_pseudogene,153,0.0000%
ENSG00000198932,protein_coding,153,0.0000%
ENSG00000144712,protein_coding,153,0.0000%
ENSG00000200693,unknow,153,0.0000%
ENSG00000169962,protein_coding,153,0.0000%
ENSG00000257285,lncRNA,153,0.0000%
ENSG00000281357,lncRNA,153,0.0000%
ENSG00000260936,unknow,153,0.0000%
ENSG00000257084,lncRNA,153,0.0000%
ENSG00000183770,protein_coding,153,0.0000%
ENSG00000272033,lncRNA,153,0.0000%
ENSG00000179477,protein_coding,153,0.0000%
ENSG00000233820,transcribed_processed_pseudogene,153,0.0000%
ENSG00000223599,processed_pseudogene,153,0.0000%
ENSG00000279623,lncRNA,153,0.0000%
ENSG00000229990,lncRNA,153,0.0000%
ENSG00000254838,transcribed_unprocessed_pseudogene,154,0.0000%
ENSG00000111305,protein_coding,154,0.0000%
ENSG00000207445,snoRNA,154,0.0000%
ENSG00000233485,lncRNA,154,0.0000%
ENSG00000160808,protein_coding,154,0.0000%
ENSG00000263718,lncRNA,154,0.0000%
ENSG00000224358,lncRNA,154,0.0000%
ENSG00000100298,protein_coding,154,0.0000%
ENSG00000235034,protein_coding,154,0.0000%
ENSG00000278920,lncRNA,154,0.0000%
ENSG00000185674,protein_coding,154,0.0000%
ENSG00000270673,lncRNA,154,0.0000%
ENSG00000226051,lncRNA,154,0.0000%
ENSG00000225205,lncRNA,154,0.0000%
ENSG00000160117,protein_coding,154,0.0000%
ENSG00000268061,lncRNA,154,0.0000%
ENSG00000228470,lncRNA,154,0.0000%
ENSG00000253123,lncRNA,154,0.0000%
ENSG00000213735,processed_pseudogene,154,0.0000%
ENSG00000158270,protein_coding,155,0.0000%
ENSG00000113296,protein_coding,155,0.0000%
ENSG00000105877,protein_coding,155,0.0000%
ENSG00000115596,protein_coding,155,0.0000%
ENSG00000165168,protein_coding,155,0.0000%
ENSG00000122477,protein_coding,155,0.0000%
ENSG00000165376,protein_coding,155,0.0000%
ENSG00000236137,lncRNA,155,0.0000%
ENSG00000219470,processed_pseudogene,155,0.0000%
ENSG00000185614,protein_coding,155,0.0000%
ENSG00000129535,protein_coding,155,0.0000%
ENSG00000173253,protein_coding,155,0.0000%
ENSG00000237276,transcribed_unprocessed_pseudogene,155,0.0000%
ENSG00000239686,processed_pseudogene,155,0.0000%
ENSG00000120049,protein_coding,156,0.0000%
ENSG00000047457,protein_coding,156,0.0000%
ENSG00000234694,lncRNA,156,0.0000%
ENSG00000100024,protein_coding,156,0.0000%
ENSG00000126264,protein_coding,156,0.0000%
ENSG00000210107,Mt_tRNA,156,0.0000%
ENSG00000226964,processed_pseudogene,156,0.0000%
ENSG00000118804,protein_coding,156,0.0000%
ENSG00000180481,protein_coding,156,0.0000%
ENSG00000140986,protein_coding,156,0.0000%
ENSG00000166405,protein_coding,156,0.0000%
ENSG00000134533,protein_coding,156,0.0000%
ENSG00000268575,lncRNA,156,0.0000%
ENSG00000114841,protein_coding,156,0.0000%
ENSG00000230033,lncRNA,156,0.0000%
ENSG00000230337,lncRNA,156,0.0000%
ENSG00000144821,protein_coding,156,0.0000%
ENSG00000274460,lncRNA,156,0.0000%
ENSG00000269559,lncRNA,156,0.0000%
ENSG00000261572,lncRNA,156,0.0000%
ENSG00000239650,transcribed_unprocessed_pseudogene,156,0.0000%
ENSG00000261167,lncRNA,156,0.0000%
ENSG00000279923,TEC,157,0.0000%
ENSG00000236383,protein_coding,157,0.0000%
ENSG00000275759,lncRNA,157,0.0000%
ENSG00000108924,protein_coding,157,0.0000%
ENSG00000242267,transcribed_unprocessed_pseudogene,157,0.0000%
ENSG00000180999,protein_coding,157,0.0000%
ENSG00000015520,protein_coding,157,0.0000%
ENSG00000262601,unknow,157,0.0000%
ENSG00000105392,protein_coding,157,0.0000%
ENSG00000230795,unprocessed_pseudogene,157,0.0000%
ENSG00000276386,unprocessed_pseudogene,157,0.0000%
ENSG00000117707,protein_coding,157,0.0000%
ENSG00000214140,protein_coding,158,0.0000%
ENSG00000150672,protein_coding,158,0.0000%
ENSG00000259038,lncRNA,158,0.0000%
ENSG00000164220,protein_coding,158,0.0000%
ENSG00000227210,lncRNA,158,0.0000%
ENSG00000268357,unprocessed_pseudogene,158,0.0000%
ENSG00000203288,lncRNA,158,0.0000%
ENSG00000134461,protein_coding,158,0.0000%
ENSG00000181085,protein_coding,158,0.0000%
ENSG00000213442,processed_pseudogene,158,0.0000%
ENSG00000128011,protein_coding,158,0.0000%
ENSG00000158786,protein_coding,158,0.0000%
ENSG00000181652,protein_coding,158,0.0000%
ENSG00000116785,protein_coding,158,0.0000%
ENSG00000189332,unknow,158,0.0000%
ENSG00000261729,lncRNA,158,0.0000%
ENSG00000259736,lncRNA,158,0.0000%
ENSG00000133392,protein_coding,158,0.0000%
ENSG00000259062,lncRNA,158,0.0000%
ENSG00000204316,protein_coding,158,0.0000%
ENSG00000102003,protein_coding,158,0.0000%
ENSG00000253103,lncRNA,159,0.0000%
ENSG00000254936,lncRNA,159,0.0000%
ENSG00000276810,processed_pseudogene,159,0.0000%
ENSG00000249258,lncRNA,159,0.0000%
ENSG00000243199,processed_pseudogene,159,0.0000%
ENSG00000254463,processed_pseudogene,159,0.0000%
ENSG00000230628,lncRNA,159,0.0000%
ENSG00000259712,lncRNA,159,0.0000%
ENSG00000243753,unknow,159,0.0000%
ENSG00000273226,lncRNA,159,0.0000%
ENSG00000132744,protein_coding,159,0.0000%
ENSG00000204745,unprocessed_pseudogene,159,0.0000%
ENSG00000259529,protein_coding,159,0.0000%
ENSG00000273568,lncRNA,159,0.0000%
ENSG00000268903,processed_pseudogene,159,0.0000%
ENSG00000277687,lncRNA,159,0.0000%
ENSG00000106819,protein_coding,159,0.0000%
ENSG00000172426,protein_coding,159,0.0000%
ENSG00000277233,unknow,159,0.0000%
ENSG00000272361,lncRNA,159,0.0000%
ENSG00000237840,transcribed_unprocessed_pseudogene,159,0.0000%
ENSG00000171119,protein_coding,159,0.0000%
ENSG00000278991,TEC,159,0.0000%
ENSG00000258422,lncRNA,160,0.0000%
ENSG00000007402,protein_coding,160,0.0000%
ENSG00000205930,lncRNA,160,0.0000%
ENSG00000234899,lncRNA,160,0.0000%
ENSG00000267568,lncRNA,160,0.0000%
ENSG00000237848,processed_pseudogene,160,0.0000%
ENSG00000139567,protein_coding,160,0.0000%
ENSG00000144668,protein_coding,160,0.0000%
ENSG00000267475,lncRNA,160,0.0000%
ENSG00000139908,protein_coding,160,0.0000%
ENSG00000280401,TEC,160,0.0000%
ENSG00000244675,lncRNA,160,0.0000%
ENSG00000228492,processed_pseudogene,160,0.0000%
ENSG00000180764,transcribed_processed_pseudogene,160,0.0000%
ENSG00000254162,lncRNA,160,0.0000%
ENSG00000206077,protein_coding,160,0.0000%
ENSG00000105808,protein_coding,160,0.0000%
ENSG00000228150,lncRNA,160,0.0000%
ENSG00000245534,lncRNA,160,0.0000%
ENSG00000196844,protein_coding,160,0.0000%
ENSG00000235316,processed_pseudogene,160,0.0000%
ENSG00000138395,protein_coding,160,0.0000%
ENSG00000134061,protein_coding,160,0.0000%
ENSG00000154099,protein_coding,160,0.0000%
ENSG00000228705,lncRNA,160,0.0000%
ENSG00000231185,lncRNA,160,0.0000%
ENSG00000268941,lncRNA,160,0.0000%
ENSG00000259921,lncRNA,161,0.0000%
ENSG00000163879,protein_coding,161,0.0000%
ENSG00000207378,snRNA,161,0.0000%
ENSG00000261220,lncRNA,161,0.0000%
ENSG00000163576,protein_coding,161,0.0000%
ENSG00000134242,protein_coding,161,0.0000%
ENSG00000174672,protein_coding,161,0.0000%
ENSG00000279091,TEC,161,0.0000%
ENSG00000254602,lncRNA,161,0.0000%
ENSG00000251026,lncRNA,161,0.0000%
ENSG00000226253,processed_pseudogene,161,0.0000%
ENSG00000197462,lncRNA,161,0.0000%
ENSG00000240972,protein_coding,161,0.0000%
ENSG00000169856,protein_coding,161,0.0000%
ENSG00000217442,protein_coding,161,0.0000%
ENSG00000166359,protein_coding,161,0.0000%
ENSG00000245156,lncRNA,162,0.0000%
ENSG00000259349,lncRNA,162,0.0000%
ENSG00000280447,unknow,162,0.0000%
ENSG00000264546,lncRNA,162,0.0000%
ENSG00000233058,lncRNA,162,0.0000%
ENSG00000234861,processed_pseudogene,162,0.0000%
ENSG00000271270,lncRNA,162,0.0000%
ENSG00000226312,lncRNA,162,0.0000%
ENSG00000225385,processed_pseudogene,162,0.0000%
ENSG00000142347,protein_coding,162,0.0000%
ENSG00000227606,lncRNA,162,0.0000%
ENSG00000215374,lncRNA,162,0.0000%
ENSG00000129467,protein_coding,162,0.0000%
ENSG00000260805,lncRNA,162,0.0000%
ENSG00000250127,lncRNA,162,0.0000%
ENSG00000279072,lncRNA,162,0.0000%
ENSG00000256433,lncRNA,162,0.0000%
ENSG00000279873,lncRNA,162,0.0000%
ENSG00000262410,lncRNA,162,0.0000%
ENSG00000188672,protein_coding,162,0.0000%
ENSG00000217120,processed_pseudogene,163,0.0000%
ENSG00000179362,transcribed_processed_pseudogene,163,0.0000%
ENSG00000254604,lncRNA,163,0.0000%
ENSG00000226608,processed_pseudogene,163,0.0000%
ENSG00000204427,protein_coding,163,0.0000%
ENSG00000279103,TEC,163,0.0000%
ENSG00000177576,protein_coding,163,0.0000%
ENSG00000235903,lncRNA,163,0.0000%
ENSG00000139890,protein_coding,163,0.0000%
ENSG00000144648,protein_coding,163,0.0000%
ENSG00000139209,protein_coding,163,0.0000%
ENSG00000231551,transcribed_unprocessed_pseudogene,163,0.0000%
ENSG00000184368,protein_coding,164,0.0000%
ENSG00000100276,protein_coding,164,0.0000%
ENSG00000243649,protein_coding,164,0.0000%
ENSG00000118513,protein_coding,164,0.0000%
ENSG00000262180,unknow,164,0.0000%
ENSG00000254876,lncRNA,164,0.0000%
ENSG00000272338,lncRNA,164,0.0000%
ENSG00000279452,TEC,164,0.0000%
ENSG00000100336,protein_coding,164,0.0000%
ENSG00000271964,lncRNA,164,0.0000%
ENSG00000237505,lncRNA,164,0.0000%
ENSG00000227741,lncRNA,164,0.0000%
ENSG00000251034,lncRNA,164,0.0000%
ENSG00000120088,protein_coding,164,0.0000%
ENSG00000233924,processed_pseudogene,164,0.0000%
ENSG00000164199,protein_coding,164,0.0000%
ENSG00000229089,transcribed_unprocessed_pseudogene,164,0.0000%
ENSG00000228791,lncRNA,164,0.0000%
ENSG00000175395,protein_coding,164,0.0000%
ENSG00000172404,protein_coding,164,0.0000%
ENSG00000254614,lncRNA,165,0.0000%
ENSG00000268543,TEC,165,0.0000%
ENSG00000242607,processed_pseudogene,165,0.0000%
ENSG00000258337,lncRNA,165,0.0000%
ENSG00000206828,snRNA,165,0.0000%
ENSG00000227857,lncRNA,165,0.0000%
ENSG00000263063,lncRNA,165,0.0000%
ENSG00000259527,lncRNA,165,0.0000%
ENSG00000204531,protein_coding,165,0.0000%
ENSG00000157884,protein_coding,165,0.0000%
ENSG00000185442,protein_coding,165,0.0000%
ENSG00000167941,protein_coding,165,0.0000%
ENSG00000123095,protein_coding,165,0.0000%
ENSG00000259090,processed_pseudogene,165,0.0000%
ENSG00000244040,lncRNA,165,0.0000%
ENSG00000026751,protein_coding,166,0.0000%
ENSG00000267073,lncRNA,166,0.0000%
ENSG00000165474,protein_coding,166,0.0000%
ENSG00000235527,lncRNA,166,0.0000%
ENSG00000258900,processed_pseudogene,166,0.0000%
ENSG00000246523,lncRNA,166,0.0000%
ENSG00000272356,lncRNA,166,0.0000%
ENSG00000280328,unknow,166,0.0000%
ENSG00000227719,lncRNA,166,0.0000%
ENSG00000159556,protein_coding,166,0.0000%
ENSG00000267710,protein_coding,166,0.0000%
ENSG00000243609,processed_pseudogene,166,0.0000%
ENSG00000263513,protein_coding,166,0.0000%
ENSG00000279544,TEC,166,0.0000%
ENSG00000272954,lncRNA,166,0.0000%
ENSG00000166147,protein_coding,166,0.0000%
ENSG00000259488,lncRNA,166,0.0000%
ENSG00000214274,protein_coding,166,0.0000%
ENSG00000137285,protein_coding,167,0.0000%
ENSG00000094755,protein_coding,167,0.0000%
ENSG00000061918,protein_coding,167,0.0000%
ENSG00000177943,protein_coding,167,0.0000%
ENSG00000234380,lncRNA,167,0.0000%
ENSG00000118292,protein_coding,167,0.0000%
ENSG00000188107,protein_coding,167,0.0000%
ENSG00000238271,unprocessed_pseudogene,167,0.0000%
ENSG00000232224,unknow,167,0.0000%
ENSG00000226210,unprocessed_pseudogene,167,0.0000%
ENSG00000230832,processed_pseudogene,167,0.0000%
ENSG00000228196,processed_pseudogene,167,0.0000%
ENSG00000179038,transcribed_processed_pseudogene,167,0.0000%
ENSG00000182168,protein_coding,167,0.0000%
ENSG00000272913,lncRNA,168,0.0000%
ENSG00000233264,processed_pseudogene,168,0.0000%
ENSG00000233487,transcribed_processed_pseudogene,168,0.0000%
ENSG00000279064,lncRNA,168,0.0000%
ENSG00000171889,lncRNA,168,0.0000%
ENSG00000237263,processed_pseudogene,168,0.0000%
ENSG00000242136,lncRNA,168,0.0000%
ENSG00000276417,lncRNA,168,0.0000%
ENSG00000256673,unprocessed_pseudogene,168,0.0000%
ENSG00000224397,lncRNA,169,0.0000%
ENSG00000245498,lncRNA,169,0.0000%
ENSG00000235016,lncRNA,169,0.0000%
ENSG00000272902,lncRNA,169,0.0000%
ENSG00000249092,processed_pseudogene,169,0.0000%
ENSG00000237989,lncRNA,169,0.0000%
ENSG00000233230,lncRNA,169,0.0000%
ENSG00000228126,lncRNA,169,0.0000%
ENSG00000266256,lncRNA,169,0.0000%
ENSG00000180525,lncRNA,169,0.0000%
ENSG00000140876,protein_coding,169,0.0000%
ENSG00000245281,lncRNA,169,0.0000%
ENSG00000198590,lncRNA,169,0.0000%
ENSG00000223815,lncRNA,169,0.0000%
ENSG00000137877,protein_coding,169,0.0000%
ENSG00000107742,protein_coding,170,0.0000%
ENSG00000227236,processed_pseudogene,170,0.0000%
ENSG00000234902,lncRNA,170,0.0000%
ENSG00000213939,processed_pseudogene,170,0.0000%
ENSG00000240531,transcribed_processed_pseudogene,170,0.0000%
ENSG00000185261,protein_coding,170,0.0000%
ENSG00000244723,unprocessed_pseudogene,170,0.0000%
ENSG00000278996,lncRNA,170,0.0000%
ENSG00000180767,protein_coding,170,0.0000%
ENSG00000197653,protein_coding,170,0.0000%
ENSG00000123360,protein_coding,170,0.0000%
ENSG00000002587,protein_coding,170,0.0000%
ENSG00000204113,processed_pseudogene,170,0.0000%
ENSG00000228925,lncRNA,170,0.0000%
ENSG00000266859,unknow,170,0.0000%
ENSG00000241370,protein_coding,170,0.0000%
ENSG00000163449,protein_coding,170,0.0000%
ENSG00000236404,lncRNA,170,0.0000%
ENSG00000146054,protein_coding,170,0.0000%
ENSG00000279007,unknow,171,0.0000%
ENSG00000260317,lncRNA,171,0.0000%
ENSG00000278987,TEC,171,0.0000%
ENSG00000274487,unknow,171,0.0000%
ENSG00000229647,lncRNA,171,0.0000%
ENSG00000237595,lncRNA,171,0.0000%
ENSG00000166582,protein_coding,171,0.0000%
ENSG00000267577,lncRNA,171,0.0000%
ENSG00000137869,protein_coding,171,0.0000%
ENSG00000166664,protein_coding,171,0.0000%
ENSG00000189229,lncRNA,171,0.0000%
ENSG00000171747,protein_coding,171,0.0000%
ENSG00000123201,transcribed_unitary_pseudogene,171,0.0000%
ENSG00000259621,lncRNA,171,0.0000%
ENSG00000167183,protein_coding,171,0.0000%
ENSG00000175164,protein_coding,172,0.0000%
ENSG00000231731,lncRNA,172,0.0000%
ENSG00000146677,processed_pseudogene,172,0.0000%
ENSG00000220848,transcribed_processed_pseudogene,172,0.0000%
ENSG00000229896,lncRNA,172,0.0000%
ENSG00000256591,protein_coding,172,0.0000%
ENSG00000144045,protein_coding,172,0.0000%
ENSG00000258279,lncRNA,172,0.0000%
ENSG00000280433,artifact,172,0.0000%
ENSG00000196866,protein_coding,172,0.0000%
ENSG00000249353,processed_pseudogene,172,0.0000%
ENSG00000250130,processed_pseudogene,172,0.0000%
ENSG00000276814,lncRNA,172,0.0000%
ENSG00000187017,protein_coding,172,0.0000%
ENSG00000124313,protein_coding,172,0.0000%
ENSG00000070601,protein_coding,172,0.0000%
ENSG00000259891,lncRNA,172,0.0000%
ENSG00000101353,protein_coding,173,0.0000%
ENSG00000267698,lncRNA,173,0.0000%
ENSG00000229950,lncRNA,173,0.0000%
ENSG00000258920,lncRNA,173,0.0000%
ENSG00000230679,lncRNA,173,0.0000%
ENSG00000186399,protein_coding,173,0.0000%
ENSG00000276840,transcribed_unprocessed_pseudogene,173,0.0000%
ENSG00000281560,lncRNA,173,0.0000%
ENSG00000170477,protein_coding,173,0.0000%
ENSG00000178882,protein_coding,173,0.0000%
ENSG00000177990,protein_coding,173,0.0000%
ENSG00000257740,lncRNA,173,0.0000%
ENSG00000266066,processed_pseudogene,173,0.0000%
ENSG00000132915,protein_coding,173,0.0000%
ENSG00000152766,protein_coding,174,0.0000%
ENSG00000230528,transcribed_unprocessed_pseudogene,174,0.0000%
ENSG00000264808,lncRNA,174,0.0000%
ENSG00000183114,protein_coding,174,0.0000%
ENSG00000225423,processed_pseudogene,174,0.0000%
ENSG00000238297,unknow,174,0.0000%
ENSG00000235837,lncRNA,174,0.0000%
ENSG00000260261,transcribed_unprocessed_pseudogene,174,0.0000%
ENSG00000213533,protein_coding,174,0.0000%
ENSG00000225972,unprocessed_pseudogene,174,0.0000%
ENSG00000272282,lncRNA,174,0.0000%
ENSG00000246250,lncRNA,174,0.0000%
ENSG00000234141,lncRNA,174,0.0000%
ENSG00000142405,protein_coding,174,0.0000%
ENSG00000243069,lncRNA,174,0.0000%
ENSG00000230183,processed_pseudogene,174,0.0000%
ENSG00000169989,protein_coding,174,0.0000%
ENSG00000273456,lncRNA,174,0.0000%
ENSG00000255234,lncRNA,175,0.0000%
ENSG00000229227,lncRNA,175,0.0000%
ENSG00000278983,TEC,175,0.0000%
ENSG00000213763,processed_pseudogene,175,0.0000%
ENSG00000109794,protein_coding,175,0.0000%
ENSG00000241014,transcribed_unitary_pseudogene,175,0.0000%
ENSG00000155974,protein_coding,175,0.0000%
ENSG00000254109,lncRNA,175,0.0000%
ENSG00000229124,lncRNA,175,0.0000%
ENSG00000106631,protein_coding,175,0.0000%
ENSG00000188033,protein_coding,175,0.0000%
ENSG00000277511,lncRNA,175,0.0000%
ENSG00000230454,lncRNA,175,0.0000%
ENSG00000196337,protein_coding,175,0.0000%
ENSG00000078579,protein_coding,175,0.0000%
ENSG00000274825,lncRNA,175,0.0000%
ENSG00000197497,protein_coding,175,0.0000%
ENSG00000205334,lncRNA,175,0.0000%
ENSG00000281501,lncRNA,176,0.0000%
ENSG00000159337,protein_coding,176,0.0000%
ENSG00000131019,protein_coding,176,0.0000%
ENSG00000181409,protein_coding,176,0.0000%
ENSG00000189068,protein_coding,176,0.0000%
ENSG00000132321,protein_coding,176,0.0000%
ENSG00000270728,processed_pseudogene,176,0.0000%
ENSG00000229656,lncRNA,176,0.0000%
ENSG00000225447,processed_pseudogene,176,0.0000%
ENSG00000132297,protein_coding,176,0.0000%
ENSG00000212864,protein_coding,176,0.0000%
ENSG00000218823,protein_coding,176,0.0000%
ENSG00000256940,lncRNA,176,0.0000%
ENSG00000251417,lncRNA,176,0.0000%
ENSG00000185527,protein_coding,176,0.0000%
ENSG00000109101,protein_coding,176,0.0000%
ENSG00000235174,processed_pseudogene,176,0.0000%
ENSG00000234751,processed_pseudogene,176,0.0000%
ENSG00000156097,protein_coding,176,0.0000%
ENSG00000255084,lncRNA,176,0.0000%
ENSG00000144642,protein_coding,176,0.0000%
